ZIP,protected,not_protected,bin
33511,0.294,0.706,"(0.278, 1.0]"
37130,0.111,0.889,"(0.083, 0.139]"
77089,0.46399999999999997,0.536,"(0.278, 1.0]"
78249,0.509,0.491,"(0.278, 1.0]"
77406,0.265,0.735,"(0.139, 0.278]"
27703,0.185,0.815,"(0.139, 0.278]"
60638,0.5529999999999999,0.44700000000000006,"(0.278, 1.0]"
43230,0.036000000000000004,0.964,"(0.022, 0.036]"
22003,0.257,0.743,"(0.139, 0.278]"
30144,0.13699999999999998,0.863,"(0.083, 0.139]"
70726,0.064,0.9359999999999999,"(0.054, 0.083]"
48044,0.03,0.97,"(0.022, 0.036]"
92530,0.593,0.40700000000000003,"(0.278, 1.0]"
65203,0.027000000000000003,0.973,"(0.022, 0.036]"
30066,0.098,0.902,"(0.083, 0.139]"
30318,0.057999999999999996,0.942,"(0.054, 0.083]"
78753,0.521,0.479,"(0.278, 1.0]"
92571,0.7759999999999999,0.2240000000000001,"(0.278, 1.0]"
78526,0.934,0.06599999999999995,"(0.278, 1.0]"
80504,0.214,0.786,"(0.139, 0.278]"
11238,0.113,0.887,"(0.083, 0.139]"
28227,0.159,0.841,"(0.139, 0.278]"
33414,0.304,0.696,"(0.278, 1.0]"
37040,0.08800000000000001,0.912,"(0.083, 0.139]"
95112,0.42700000000000005,0.573,"(0.278, 1.0]"
77070,0.299,0.7010000000000001,"(0.278, 1.0]"
92057,0.396,0.604,"(0.278, 1.0]"
43068,0.073,0.927,"(0.054, 0.083]"
75227,0.619,0.381,"(0.278, 1.0]"
94591,0.22399999999999998,0.776,"(0.139, 0.278]"
91950,0.665,0.33499999999999996,"(0.278, 1.0]"
90745,0.424,0.5760000000000001,"(0.278, 1.0]"
72764,0.425,0.575,"(0.278, 1.0]"
77015,0.737,0.263,"(0.278, 1.0]"
90001,0.9059999999999999,0.09400000000000008,"(0.278, 1.0]"
28314,0.157,0.843,"(0.139, 0.278]"
59901,0.035,0.965,"(0.022, 0.036]"
92504,0.539,0.46099999999999997,"(0.278, 1.0]"
10128,0.13,0.87,"(0.083, 0.139]"
60453,0.218,0.782,"(0.139, 0.278]"
93030,0.775,0.22499999999999998,"(0.278, 1.0]"
89052,0.141,0.859,"(0.139, 0.278]"
23454,0.07,0.9299999999999999,"(0.054, 0.083]"
92324,0.711,0.28900000000000003,"(0.278, 1.0]"
30016,0.048,0.952,"(0.036, 0.054]"
85706,0.845,0.15500000000000003,"(0.278, 1.0]"
44077,0.107,0.893,"(0.083, 0.139]"
33142,0.6579999999999999,0.3420000000000001,"(0.278, 1.0]"
93312,0.309,0.6910000000000001,"(0.278, 1.0]"
37066,0.067,0.933,"(0.054, 0.083]"
99208,0.054000000000000006,0.946,"(0.036, 0.054]"
87111,0.276,0.724,"(0.139, 0.278]"
8861,0.7659999999999999,0.2340000000000001,"(0.278, 1.0]"
85338,0.365,0.635,"(0.278, 1.0]"
78681,0.213,0.787,"(0.139, 0.278]"
76010,0.624,0.376,"(0.278, 1.0]"
29732,0.065,0.935,"(0.054, 0.083]"
46227,0.08199999999999999,0.918,"(0.054, 0.083]"
8527,0.12300000000000001,0.877,"(0.083, 0.139]"
46143,0.055999999999999994,0.944,"(0.054, 0.083]"
8901,0.452,0.548,"(0.278, 1.0]"
7728,0.188,0.812,"(0.139, 0.278]"
32068,0.095,0.905,"(0.083, 0.139]"
77469,0.31,0.69,"(0.278, 1.0]"
92130,0.081,0.919,"(0.054, 0.083]"
33177,0.762,0.238,"(0.278, 1.0]"
80022,0.5479999999999999,0.45200000000000007,"(0.278, 1.0]"
92708,0.16699999999999998,0.833,"(0.139, 0.278]"
90006,0.726,0.274,"(0.278, 1.0]"
27410,0.055,0.945,"(0.054, 0.083]"
55901,0.044000000000000004,0.956,"(0.036, 0.054]"
35242,0.033,0.967,"(0.022, 0.036]"
32771,0.201,0.7989999999999999,"(0.139, 0.278]"
90744,0.888,0.11199999999999999,"(0.278, 1.0]"
48228,0.068,0.9319999999999999,"(0.054, 0.083]"
31088,0.051,0.949,"(0.036, 0.054]"
75061,0.706,0.29400000000000004,"(0.278, 1.0]"
31419,0.11900000000000001,0.881,"(0.083, 0.139]"
45601,0.018000000000000002,0.982,"(0.012, 0.022]"
60056,0.159,0.841,"(0.139, 0.278]"
7083,0.16899999999999998,0.831,"(0.139, 0.278]"
92027,0.564,0.43600000000000005,"(0.278, 1.0]"
87124,0.433,0.567,"(0.278, 1.0]"
19020,0.114,0.886,"(0.083, 0.139]"
23452,0.09699999999999999,0.903,"(0.083, 0.139]"
78240,0.502,0.498,"(0.278, 1.0]"
78228,0.884,0.11599999999999999,"(0.278, 1.0]"
10016,0.12,0.88,"(0.083, 0.139]"
78852,0.951,0.049000000000000044,"(0.278, 1.0]"
97045,0.057999999999999996,0.942,"(0.054, 0.083]"
43015,0.034,0.966,"(0.022, 0.036]"
45040,0.031,0.969,"(0.022, 0.036]"
63021,0.036000000000000004,0.964,"(0.022, 0.036]"
97301,0.368,0.632,"(0.278, 1.0]"
30114,0.171,0.829,"(0.139, 0.278]"
15601,0.012,0.988,"(0.002, 0.012]"
73013,0.035,0.965,"(0.022, 0.036]"
83709,0.07400000000000001,0.9259999999999999,"(0.054, 0.083]"
80229,0.56,0.43999999999999995,"(0.278, 1.0]"
89147,0.23399999999999999,0.766,"(0.139, 0.278]"
43228,0.107,0.893,"(0.083, 0.139]"
29730,0.04,0.96,"(0.036, 0.054]"
90813,0.6659999999999999,0.3340000000000001,"(0.278, 1.0]"
17601,0.10800000000000001,0.892,"(0.083, 0.139]"
27284,0.1,0.9,"(0.083, 0.139]"
27858,0.051,0.949,"(0.036, 0.054]"
91764,0.713,0.28700000000000003,"(0.278, 1.0]"
27616,0.19399999999999998,0.806,"(0.139, 0.278]"
32246,0.187,0.813,"(0.139, 0.278]"
93063,0.255,0.745,"(0.139, 0.278]"
20744,0.153,0.847,"(0.139, 0.278]"
33458,0.19,0.81,"(0.139, 0.278]"
93436,0.547,0.45299999999999996,"(0.278, 1.0]"
693,0.978,0.02200000000000002,"(0.278, 1.0]"
70072,0.102,0.898,"(0.083, 0.139]"
94109,0.109,0.891,"(0.083, 0.139]"
2124,0.185,0.815,"(0.139, 0.278]"
21061,0.077,0.923,"(0.054, 0.083]"
92646,0.154,0.846,"(0.139, 0.278]"
48103,0.043,0.957,"(0.036, 0.054]"
20904,0.152,0.848,"(0.139, 0.278]"
95023,0.6459999999999999,0.3540000000000001,"(0.278, 1.0]"
75115,0.179,0.821,"(0.139, 0.278]"
27834,0.075,0.925,"(0.054, 0.083]"
29483,0.054000000000000006,0.946,"(0.036, 0.054]"
10306,0.16,0.84,"(0.139, 0.278]"
65807,0.048,0.952,"(0.036, 0.054]"
7105,0.489,0.511,"(0.278, 1.0]"
28655,0.083,0.917,"(0.054, 0.083]"
91405,0.614,0.386,"(0.278, 1.0]"
19702,0.124,0.876,"(0.083, 0.139]"
85705,0.48100000000000004,0.5189999999999999,"(0.278, 1.0]"
30518,0.237,0.763,"(0.139, 0.278]"
98391,0.08900000000000001,0.911,"(0.083, 0.139]"
27713,0.09,0.91,"(0.083, 0.139]"
60630,0.255,0.745,"(0.139, 0.278]"
12550,0.401,0.599,"(0.278, 1.0]"
30075,0.084,0.916,"(0.083, 0.139]"
6516,0.253,0.747,"(0.139, 0.278]"
93215,0.764,0.236,"(0.278, 1.0]"
43229,0.115,0.885,"(0.083, 0.139]"
43701,0.018000000000000002,0.982,"(0.012, 0.022]"
91786,0.512,0.488,"(0.278, 1.0]"
32225,0.10800000000000001,0.892,"(0.083, 0.139]"
30519,0.166,0.834,"(0.139, 0.278]"
39503,0.038,0.962,"(0.036, 0.054]"
95376,0.489,0.511,"(0.278, 1.0]"
33196,0.818,0.18200000000000005,"(0.278, 1.0]"
7470,0.115,0.885,"(0.083, 0.139]"
28025,0.126,0.874,"(0.083, 0.139]"
96789,0.10400000000000001,0.896,"(0.083, 0.139]"
55124,0.07,0.9299999999999999,"(0.054, 0.083]"
92117,0.243,0.757,"(0.139, 0.278]"
33125,0.9159999999999999,0.08400000000000007,"(0.278, 1.0]"
38017,0.039,0.961,"(0.036, 0.054]"
38654,0.045,0.955,"(0.036, 0.054]"
8873,0.16,0.84,"(0.139, 0.278]"
75216,0.439,0.5609999999999999,"(0.278, 1.0]"
95350,0.36200000000000004,0.6379999999999999,"(0.278, 1.0]"
43302,0.03,0.97,"(0.022, 0.036]"
80631,0.524,0.476,"(0.278, 1.0]"
33018,0.9540000000000001,0.04599999999999993,"(0.278, 1.0]"
7306,0.27,0.73,"(0.139, 0.278]"
92399,0.366,0.634,"(0.278, 1.0]"
80525,0.106,0.894,"(0.083, 0.139]"
84041,0.151,0.849,"(0.139, 0.278]"
987,0.988,0.01200000000000001,"(0.278, 1.0]"
93117,0.315,0.685,"(0.278, 1.0]"
90066,0.272,0.728,"(0.139, 0.278]"
33063,0.26,0.74,"(0.139, 0.278]"
27526,0.1,0.9,"(0.083, 0.139]"
93308,0.258,0.742,"(0.139, 0.278]"
6511,0.17300000000000001,0.827,"(0.139, 0.278]"
91745,0.45,0.55,"(0.278, 1.0]"
92780,0.514,0.486,"(0.278, 1.0]"
92584,0.375,0.625,"(0.278, 1.0]"
14221,0.026000000000000002,0.974,"(0.022, 0.036]"
19140,0.418,0.5820000000000001,"(0.278, 1.0]"
20020,0.027000000000000003,0.973,"(0.022, 0.036]"
93551,0.41700000000000004,0.583,"(0.278, 1.0]"
33467,0.20199999999999999,0.798,"(0.139, 0.278]"
89129,0.22399999999999998,0.776,"(0.139, 0.278]"
7104,0.664,0.33599999999999997,"(0.278, 1.0]"
85122,0.446,0.554,"(0.278, 1.0]"
45140,0.033,0.967,"(0.022, 0.036]"
89117,0.163,0.837,"(0.139, 0.278]"
60622,0.20600000000000002,0.794,"(0.139, 0.278]"
93277,0.48,0.52,"(0.278, 1.0]"
19320,0.107,0.893,"(0.083, 0.139]"
23223,0.027999999999999997,0.972,"(0.022, 0.036]"
45840,0.067,0.933,"(0.054, 0.083]"
77088,0.517,0.483,"(0.278, 1.0]"
32703,0.298,0.702,"(0.278, 1.0]"
33032,0.645,0.355,"(0.278, 1.0]"
96744,0.109,0.891,"(0.083, 0.139]"
85035,0.777,0.22299999999999998,"(0.278, 1.0]"
45069,0.036000000000000004,0.964,"(0.022, 0.036]"
78550,0.833,0.16700000000000004,"(0.278, 1.0]"
91344,0.316,0.6839999999999999,"(0.278, 1.0]"
23112,0.055,0.945,"(0.054, 0.083]"
75007,0.287,0.7130000000000001,"(0.278, 1.0]"
10003,0.08,0.92,"(0.054, 0.083]"
75072,0.10800000000000001,0.892,"(0.083, 0.139]"
75070,0.131,0.869,"(0.083, 0.139]"
78223,0.7759999999999999,0.2240000000000001,"(0.278, 1.0]"
77546,0.18899999999999997,0.811,"(0.139, 0.278]"
91406,0.5770000000000001,0.42299999999999993,"(0.278, 1.0]"
90002,0.8109999999999999,0.18900000000000006,"(0.278, 1.0]"
92618,0.099,0.901,"(0.083, 0.139]"
41042,0.055999999999999994,0.944,"(0.054, 0.083]"
45044,0.057,0.943,"(0.054, 0.083]"
97124,0.195,0.8049999999999999,"(0.139, 0.278]"
91304,0.405,0.595,"(0.278, 1.0]"
61761,0.063,0.937,"(0.054, 0.083]"
33161,0.29600000000000004,0.704,"(0.278, 1.0]"
92557,0.539,0.46099999999999997,"(0.278, 1.0]"
14580,0.035,0.965,"(0.022, 0.036]"
76133,0.371,0.629,"(0.278, 1.0]"
96817,0.057999999999999996,0.942,"(0.054, 0.083]"
87105,0.797,0.20299999999999996,"(0.278, 1.0]"
33578,0.27,0.73,"(0.139, 0.278]"
11758,0.08800000000000001,0.912,"(0.083, 0.139]"
95122,0.578,0.42200000000000004,"(0.278, 1.0]"
17331,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
27603,0.147,0.853,"(0.139, 0.278]"
95648,0.18,0.8200000000000001,"(0.139, 0.278]"
1960,0.115,0.885,"(0.083, 0.139]"
92056,0.319,0.681,"(0.278, 1.0]"
91801,0.32799999999999996,0.672,"(0.278, 1.0]"
83686,0.193,0.8069999999999999,"(0.139, 0.278]"
90723,0.8290000000000001,0.17099999999999993,"(0.278, 1.0]"
84074,0.135,0.865,"(0.083, 0.139]"
6810,0.361,0.639,"(0.278, 1.0]"
8831,0.085,0.915,"(0.083, 0.139]"
33312,0.326,0.6739999999999999,"(0.278, 1.0]"
89030,0.6940000000000001,0.30599999999999994,"(0.278, 1.0]"
94539,0.045,0.955,"(0.036, 0.054]"
77044,0.45299999999999996,0.547,"(0.278, 1.0]"
92129,0.113,0.887,"(0.083, 0.139]"
12180,0.076,0.924,"(0.054, 0.083]"
98115,0.046,0.954,"(0.036, 0.054]"
91913,0.503,0.497,"(0.278, 1.0]"
92840,0.433,0.567,"(0.278, 1.0]"
48126,0.015,0.985,"(0.012, 0.022]"
37421,0.076,0.924,"(0.054, 0.083]"
28110,0.19399999999999998,0.806,"(0.139, 0.278]"
93003,0.325,0.675,"(0.278, 1.0]"
78748,0.364,0.636,"(0.278, 1.0]"
77388,0.272,0.728,"(0.139, 0.278]"
95125,0.266,0.734,"(0.139, 0.278]"
20902,0.395,0.605,"(0.278, 1.0]"
45013,0.017,0.983,"(0.012, 0.022]"
22204,0.265,0.735,"(0.139, 0.278]"
23666,0.073,0.927,"(0.054, 0.083]"
85201,0.39,0.61,"(0.278, 1.0]"
11354,0.14,0.86,"(0.139, 0.278]"
90034,0.26,0.74,"(0.139, 0.278]"
60613,0.115,0.885,"(0.083, 0.139]"
30080,0.141,0.859,"(0.139, 0.278]"
92078,0.313,0.687,"(0.278, 1.0]"
60411,0.259,0.741,"(0.139, 0.278]"
80020,0.161,0.839,"(0.139, 0.278]"
33165,0.9129999999999999,0.08700000000000008,"(0.278, 1.0]"
92833,0.39,0.61,"(0.278, 1.0]"
1841,0.865,0.135,"(0.278, 1.0]"
30721,0.46,0.54,"(0.278, 1.0]"
92656,0.201,0.7989999999999999,"(0.139, 0.278]"
20772,0.051,0.949,"(0.036, 0.054]"
76549,0.256,0.744,"(0.139, 0.278]"
92870,0.386,0.614,"(0.278, 1.0]"
60616,0.075,0.925,"(0.054, 0.083]"
60148,0.10099999999999999,0.899,"(0.083, 0.139]"
32824,0.635,0.365,"(0.278, 1.0]"
34741,0.711,0.28900000000000003,"(0.278, 1.0]"
90063,0.953,0.04700000000000004,"(0.278, 1.0]"
94601,0.5,0.5,"(0.278, 1.0]"
77498,0.25,0.75,"(0.139, 0.278]"
33176,0.622,0.378,"(0.278, 1.0]"
75025,0.095,0.905,"(0.083, 0.139]"
19067,0.061,0.9390000000000001,"(0.054, 0.083]"
98034,0.085,0.915,"(0.083, 0.139]"
727,0.985,0.015000000000000013,"(0.278, 1.0]"
96792,0.172,0.8280000000000001,"(0.139, 0.278]"
77082,0.27699999999999997,0.7230000000000001,"(0.139, 0.278]"
92505,0.602,0.398,"(0.278, 1.0]"
48439,0.028999999999999998,0.971,"(0.022, 0.036]"
95616,0.136,0.864,"(0.083, 0.139]"
10461,0.502,0.498,"(0.278, 1.0]"
32839,0.37799999999999995,0.6220000000000001,"(0.278, 1.0]"
98270,0.13,0.87,"(0.083, 0.139]"
27407,0.12,0.88,"(0.083, 0.139]"
97402,0.155,0.845,"(0.139, 0.278]"
97206,0.095,0.905,"(0.083, 0.139]"
91605,0.613,0.387,"(0.278, 1.0]"
36117,0.025,0.975,"(0.022, 0.036]"
96734,0.11699999999999999,0.883,"(0.083, 0.139]"
21215,0.027999999999999997,0.972,"(0.022, 0.036]"
33068,0.225,0.775,"(0.139, 0.278]"
1844,0.29100000000000004,0.709,"(0.278, 1.0]"
19382,0.049,0.951,"(0.036, 0.054]"
84003,0.068,0.9319999999999999,"(0.054, 0.083]"
95124,0.16399999999999998,0.8360000000000001,"(0.139, 0.278]"
36695,0.027999999999999997,0.972,"(0.022, 0.036]"
28601,0.099,0.901,"(0.083, 0.139]"
75080,0.24100000000000002,0.759,"(0.139, 0.278]"
85710,0.27,0.73,"(0.139, 0.278]"
92544,0.488,0.512,"(0.278, 1.0]"
84120,0.381,0.619,"(0.278, 1.0]"
60004,0.099,0.901,"(0.083, 0.139]"
7003,0.29,0.71,"(0.278, 1.0]"
95037,0.348,0.652,"(0.278, 1.0]"
23185,0.079,0.921,"(0.054, 0.083]"
27529,0.107,0.893,"(0.083, 0.139]"
48187,0.04,0.96,"(0.036, 0.054]"
42701,0.038,0.962,"(0.036, 0.054]"
80011,0.478,0.522,"(0.278, 1.0]"
95116,0.5920000000000001,0.4079999999999999,"(0.278, 1.0]"
98103,0.067,0.933,"(0.054, 0.083]"
29588,0.08900000000000001,0.911,"(0.083, 0.139]"
95207,0.41100000000000003,0.589,"(0.278, 1.0]"
19104,0.061,0.9390000000000001,"(0.054, 0.083]"
95757,0.177,0.823,"(0.139, 0.278]"
85282,0.247,0.753,"(0.139, 0.278]"
85037,0.659,0.34099999999999997,"(0.278, 1.0]"
30093,0.537,0.46299999999999997,"(0.278, 1.0]"
98387,0.125,0.875,"(0.083, 0.139]"
18102,0.693,0.30700000000000005,"(0.278, 1.0]"
63366,0.043,0.957,"(0.036, 0.054]"
30809,0.077,0.923,"(0.054, 0.083]"
89103,0.36,0.64,"(0.278, 1.0]"
92026,0.40700000000000003,0.593,"(0.278, 1.0]"
32792,0.258,0.742,"(0.139, 0.278]"
21207,0.045,0.955,"(0.036, 0.054]"
33415,0.561,0.43899999999999995,"(0.278, 1.0]"
2780,0.085,0.915,"(0.083, 0.139]"
29464,0.024,0.976,"(0.022, 0.036]"
10011,0.13699999999999998,0.863,"(0.083, 0.139]"
38305,0.049,0.951,"(0.036, 0.054]"
75287,0.244,0.756,"(0.139, 0.278]"
75062,0.495,0.505,"(0.278, 1.0]"
99336,0.364,0.636,"(0.278, 1.0]"
92234,0.589,0.41100000000000003,"(0.278, 1.0]"
11420,0.22899999999999998,0.771,"(0.139, 0.278]"
75074,0.386,0.614,"(0.278, 1.0]"
85295,0.184,0.8160000000000001,"(0.139, 0.278]"
98023,0.139,0.861,"(0.083, 0.139]"
80012,0.341,0.659,"(0.278, 1.0]"
27707,0.158,0.842,"(0.139, 0.278]"
87507,0.718,0.28200000000000003,"(0.278, 1.0]"
89122,0.4,0.6,"(0.278, 1.0]"
85009,0.836,0.16400000000000003,"(0.278, 1.0]"
96819,0.084,0.916,"(0.083, 0.139]"
20850,0.115,0.885,"(0.083, 0.139]"
33175,0.92,0.07999999999999996,"(0.278, 1.0]"
93638,0.8079999999999999,0.19200000000000006,"(0.278, 1.0]"
78155,0.475,0.525,"(0.278, 1.0]"
27405,0.13699999999999998,0.863,"(0.083, 0.139]"
21206,0.036000000000000004,0.964,"(0.022, 0.036]"
84119,0.433,0.567,"(0.278, 1.0]"
89074,0.192,0.808,"(0.139, 0.278]"
37043,0.055,0.945,"(0.054, 0.083]"
30236,0.134,0.866,"(0.083, 0.139]"
34221,0.19899999999999998,0.801,"(0.139, 0.278]"
96816,0.049,0.951,"(0.036, 0.054]"
8081,0.09699999999999999,0.903,"(0.083, 0.139]"
33810,0.18,0.8200000000000001,"(0.139, 0.278]"
90047,0.39399999999999996,0.6060000000000001,"(0.278, 1.0]"
48823,0.048,0.952,"(0.036, 0.054]"
90220,0.6559999999999999,0.3440000000000001,"(0.278, 1.0]"
28216,0.10099999999999999,0.899,"(0.083, 0.139]"
92113,0.794,0.20599999999999996,"(0.278, 1.0]"
7302,0.162,0.838,"(0.139, 0.278]"
44130,0.069,0.931,"(0.054, 0.083]"
27265,0.068,0.9319999999999999,"(0.054, 0.083]"
28205,0.198,0.802,"(0.139, 0.278]"
55303,0.033,0.967,"(0.022, 0.036]"
54601,0.02,0.98,"(0.012, 0.022]"
90018,0.569,0.43100000000000005,"(0.278, 1.0]"
40601,0.038,0.962,"(0.036, 0.054]"
77081,0.69,0.31000000000000005,"(0.278, 1.0]"
98258,0.102,0.898,"(0.083, 0.139]"
32162,0.01,0.99,"(0.002, 0.012]"
32174,0.054000000000000006,0.946,"(0.036, 0.054]"
32608,0.132,0.868,"(0.083, 0.139]"
60440,0.306,0.694,"(0.278, 1.0]"
10459,0.674,0.32599999999999996,"(0.278, 1.0]"
20009,0.153,0.847,"(0.139, 0.278]"
63301,0.046,0.954,"(0.036, 0.054]"
29651,0.09699999999999999,0.903,"(0.083, 0.139]"
28540,0.113,0.887,"(0.083, 0.139]"
19335,0.043,0.957,"(0.036, 0.054]"
78537,0.955,0.04500000000000004,"(0.278, 1.0]"
83642,0.078,0.922,"(0.054, 0.083]"
78207,0.895,0.10499999999999998,"(0.278, 1.0]"
89131,0.177,0.823,"(0.139, 0.278]"
76119,0.47200000000000003,0.528,"(0.278, 1.0]"
60120,0.602,0.398,"(0.278, 1.0]"
19148,0.17600000000000002,0.824,"(0.139, 0.278]"
1902,0.47600000000000003,0.524,"(0.278, 1.0]"
63129,0.024,0.976,"(0.022, 0.036]"
37087,0.05,0.95,"(0.036, 0.054]"
98632,0.105,0.895,"(0.083, 0.139]"
10940,0.306,0.694,"(0.278, 1.0]"
29223,0.078,0.922,"(0.054, 0.083]"
44107,0.045,0.955,"(0.036, 0.054]"
92127,0.077,0.923,"(0.054, 0.083]"
89119,0.389,0.611,"(0.278, 1.0]"
98092,0.145,0.855,"(0.139, 0.278]"
92024,0.153,0.847,"(0.139, 0.278]"
92025,0.55,0.44999999999999996,"(0.278, 1.0]"
67401,0.11800000000000001,0.882,"(0.083, 0.139]"
45424,0.022000000000000002,0.978,"(0.012, 0.022]"
21228,0.055,0.945,"(0.054, 0.083]"
97702,0.094,0.906,"(0.083, 0.139]"
92886,0.191,0.8089999999999999,"(0.139, 0.278]"
77581,0.308,0.692,"(0.278, 1.0]"
78758,0.485,0.515,"(0.278, 1.0]"
33319,0.165,0.835,"(0.139, 0.278]"
79907,0.9590000000000001,0.040999999999999925,"(0.278, 1.0]"
11205,0.16,0.84,"(0.139, 0.278]"
92028,0.418,0.5820000000000001,"(0.278, 1.0]"
90221,0.768,0.23199999999999998,"(0.278, 1.0]"
90024,0.13699999999999998,0.863,"(0.083, 0.139]"
32303,0.069,0.931,"(0.054, 0.083]"
84081,0.212,0.788,"(0.139, 0.278]"
11237,0.5870000000000001,0.4129999999999999,"(0.278, 1.0]"
78247,0.445,0.5549999999999999,"(0.278, 1.0]"
91767,0.68,0.31999999999999995,"(0.278, 1.0]"
90630,0.196,0.804,"(0.139, 0.278]"
76542,0.264,0.736,"(0.139, 0.278]"
70065,0.23,0.77,"(0.139, 0.278]"
34746,0.509,0.491,"(0.278, 1.0]"
33321,0.38,0.62,"(0.278, 1.0]"
19380,0.045,0.955,"(0.036, 0.054]"
84790,0.09699999999999999,0.903,"(0.083, 0.139]"
98003,0.207,0.793,"(0.139, 0.278]"
20774,0.036000000000000004,0.964,"(0.022, 0.036]"
7304,0.349,0.651,"(0.278, 1.0]"
14094,0.033,0.967,"(0.022, 0.036]"
92626,0.28600000000000003,0.714,"(0.278, 1.0]"
32725,0.38,0.62,"(0.278, 1.0]"
85234,0.185,0.815,"(0.139, 0.278]"
85022,0.19899999999999998,0.801,"(0.139, 0.278]"
46032,0.037000000000000005,0.963,"(0.036, 0.054]"
23434,0.040999999999999995,0.959,"(0.036, 0.054]"
60626,0.193,0.8069999999999999,"(0.139, 0.278]"
17602,0.27699999999999997,0.7230000000000001,"(0.139, 0.278]"
85339,0.435,0.565,"(0.278, 1.0]"
56001,0.042,0.958,"(0.036, 0.054]"
77040,0.498,0.502,"(0.278, 1.0]"
92128,0.115,0.885,"(0.083, 0.139]"
98133,0.09300000000000001,0.907,"(0.083, 0.139]"
94550,0.163,0.837,"(0.139, 0.278]"
10451,0.561,0.43899999999999995,"(0.278, 1.0]"
32835,0.237,0.763,"(0.139, 0.278]"
77099,0.44,0.56,"(0.278, 1.0]"
11419,0.195,0.8049999999999999,"(0.139, 0.278]"
20176,0.136,0.864,"(0.083, 0.139]"
76051,0.198,0.802,"(0.139, 0.278]"
77840,0.213,0.787,"(0.139, 0.278]"
98225,0.077,0.923,"(0.054, 0.083]"
19711,0.099,0.901,"(0.083, 0.139]"
97223,0.114,0.886,"(0.083, 0.139]"
6606,0.32799999999999996,0.672,"(0.278, 1.0]"
58103,0.038,0.962,"(0.036, 0.054]"
32164,0.122,0.878,"(0.083, 0.139]"
20171,0.079,0.921,"(0.054, 0.083]"
20110,0.377,0.623,"(0.278, 1.0]"
90703,0.14800000000000002,0.852,"(0.139, 0.278]"
84020,0.071,0.929,"(0.054, 0.083]"
40324,0.053,0.947,"(0.036, 0.054]"
22304,0.158,0.842,"(0.139, 0.278]"
63031,0.025,0.975,"(0.022, 0.036]"
96707,0.125,0.875,"(0.083, 0.139]"
63123,0.033,0.967,"(0.022, 0.036]"
96720,0.127,0.873,"(0.083, 0.139]"
92243,0.866,0.134,"(0.278, 1.0]"
80538,0.135,0.865,"(0.083, 0.139]"
29720,0.055999999999999994,0.944,"(0.054, 0.083]"
78704,0.257,0.743,"(0.139, 0.278]"
27107,0.21100000000000002,0.7889999999999999,"(0.139, 0.278]"
23455,0.075,0.925,"(0.054, 0.083]"
98661,0.19699999999999998,0.803,"(0.139, 0.278]"
15301,0.026000000000000002,0.974,"(0.022, 0.036]"
60506,0.435,0.565,"(0.278, 1.0]"
60643,0.036000000000000004,0.964,"(0.022, 0.036]"
33021,0.371,0.629,"(0.278, 1.0]"
92084,0.478,0.522,"(0.278, 1.0]"
30157,0.084,0.916,"(0.083, 0.139]"
79424,0.18899999999999997,0.811,"(0.139, 0.278]"
30115,0.08,0.92,"(0.054, 0.083]"
85207,0.182,0.8180000000000001,"(0.139, 0.278]"
85365,0.452,0.548,"(0.278, 1.0]"
20854,0.09,0.91,"(0.083, 0.139]"
32837,0.516,0.484,"(0.278, 1.0]"
20783,0.659,0.34099999999999997,"(0.278, 1.0]"
93304,0.71,0.29000000000000004,"(0.278, 1.0]"
95240,0.465,0.5349999999999999,"(0.278, 1.0]"
77511,0.406,0.594,"(0.278, 1.0]"
75104,0.247,0.753,"(0.139, 0.278]"
60637,0.027999999999999997,0.972,"(0.022, 0.036]"
75060,0.6809999999999999,0.31900000000000006,"(0.278, 1.0]"
98105,0.062,0.938,"(0.054, 0.083]"
32712,0.285,0.7150000000000001,"(0.278, 1.0]"
97504,0.14400000000000002,0.856,"(0.139, 0.278]"
33612,0.386,0.614,"(0.278, 1.0]"
92111,0.321,0.679,"(0.278, 1.0]"
29229,0.08199999999999999,0.918,"(0.054, 0.083]"
33324,0.303,0.6970000000000001,"(0.278, 1.0]"
57106,0.067,0.933,"(0.054, 0.083]"
47150,0.048,0.952,"(0.036, 0.054]"
76116,0.26899999999999996,0.7310000000000001,"(0.139, 0.278]"
77064,0.434,0.5660000000000001,"(0.278, 1.0]"
34668,0.20199999999999999,0.798,"(0.139, 0.278]"
91306,0.489,0.511,"(0.278, 1.0]"
85296,0.165,0.835,"(0.139, 0.278]"
94553,0.19699999999999998,0.803,"(0.139, 0.278]"
30064,0.066,0.9339999999999999,"(0.054, 0.083]"
28546,0.161,0.839,"(0.139, 0.278]"
95351,0.735,0.265,"(0.278, 1.0]"
60123,0.44,0.56,"(0.278, 1.0]"
603,0.9790000000000001,0.020999999999999908,"(0.278, 1.0]"
94577,0.287,0.7130000000000001,"(0.278, 1.0]"
84065,0.075,0.925,"(0.054, 0.083]"
85224,0.22899999999999998,0.771,"(0.139, 0.278]"
18103,0.385,0.615,"(0.278, 1.0]"
92701,0.866,0.134,"(0.278, 1.0]"
92064,0.16899999999999998,0.831,"(0.139, 0.278]"
32256,0.132,0.868,"(0.083, 0.139]"
60649,0.028999999999999998,0.971,"(0.022, 0.036]"
8816,0.115,0.885,"(0.083, 0.139]"
98118,0.085,0.915,"(0.083, 0.139]"
